n,belief,color,pos,entropy,split_score_color,split_score_pos,entropy_dec_color,entropy_dec_pos
4,"[0.04, 0.28, 0.14, 0.54]",0101,1100,1.5771278713422578,1.0,1.0,1.5771278713422578,1.5771278713422578
5,"[0.3, 0.11, 0.28, 0.13, 0.18]",10001,11100,2.213548491247979,0.9709505944546686,0.9709505944546686,2.213548491247979,2.213548491247979
2,"[0.57, 0.43]",10,00,0.9858150371789198,1.0,0.0,0.9858150371789198,0
4,"[0.82, 0.06, 0.1, 0.02]",1110,1000,0.9233729864558905,0.8112781244591328,0.8112781244591328,0.9233729864558905,0.9233729864558905
2,"[0.29, 0.71]",01,01,0.8687212463394045,1.0,1.0,0.8687212463394045,0.8687212463394045
3,"[0.03, 0.35, 0.62]",011,110,1.109456546382489,0.9182958340544896,0.9182958340544896,1.109456546382489,1.109456546382489
5,"[0.16, 0.64, 0.0, 0.03, 0.17]",10011,01100,1.4214386317405323,0.9709505944546686,0.9709505944546686,1.4214386317405323,1.4214386317405323
6,"[0.11, 0.3, 0.02, 0.28, 0.19, 0.1]",101011,000100,2.28589311782292,0.9182958340544896,0.6500224216483541,2.28589311782292,2.28589311782292
5,"[0.47, 0.02, 0.24, 0.22, 0.05]",00010,10000,1.815637068468584,0.7219280948873623,0.7219280948873623,1.815637068468584,1.815637068468584
4,"[0.22, 0.11, 0.4, 0.27]",0001,0010,1.869652892085335,0.8112781244591328,0.8112781244591328,1.869652892085335,1.869652892085335
6,"[0.19, 0.11, 0.06, 0.09, 0.08, 0.47]",111001,011111,2.1651647237087737,0.9182958340544896,0.6500224216483541,2.1651647237087737,2.1651647237087737
6,"[0.22, 0.08, 0.17, 0.32, 0.2, 0.01]",101000,101110,2.263526931684489,0.9182958340544896,0.9182958340544896,2.263526931684489,2.263526931684489
5,"[0.46, 0.11, 0.03, 0.04, 0.36]",11110,11101,1.7337583363975289,0.7219280948873623,0.7219280948873623,1.7337583363975289,1.7337583363975289
2,"[0.32, 0.68]",00,10,0.9043814577244937,0.0,1.0,0,0.9043814577244937
6,"[0.18, 0.12, 0.21, 0.01, 0.11, 0.37]",000001,010100,2.232652307312216,0.6500224216483541,0.9182958340544896,2.232652307312216,2.232652307312216
5,"[0.23, 0.33, 0.1, 0.18, 0.16]",00001,11100,2.21600757074497,0.7219280948873623,0.9709505944546686,2.21600757074497,2.21600757074497
5,"[0.19, 0.21, 0.03, 0.32, 0.25]",11001,01001,2.105850380971588,0.9709505944546686,0.9709505944546686,2.105850380971588,2.105850380971588
3,"[0.31, 0.62, 0.07]",111,110,1.2199387765708984,0.0,0.9182958340544896,0,1.2199387765708984
4,"[0.02, 0.21, 0.67, 0.1]",0101,0100,1.3049969638957413,1.0,0.8112781244591328,1.3049969638957413,1.3049969638957413
6,"[0.01, 0.32, 0.14, 0.02, 0.35, 0.16]",001000,110111,2.055577444755922,0.6500224216483541,0.6500224216483541,2.055577444755922,2.055577444755922
3,"[0.11, 0.14, 0.75]",110,111,1.058675004764647,0.9182958340544896,0.0,1.058675004764647,0
3,"[0.04, 0.09, 0.87]",100,100,0.673202098256523,0.9182958340544896,0.9182958340544896,0.673202098256523,0.673202098256523
5,"[0.14, 0.59, 0.04, 0.14, 0.09]",11100,01011,1.741744162345301,0.9709505944546686,0.9709505944546686,1.741744162345301,1.741744162345301
3,"[0.77, 0.15, 0.08]",100,110,0.9923969640983727,0.9182958340544896,0.9182958340544896,0.9923969640983727,0.9923969640983727
3,"[0.08, 0.61, 0.31]",010,001,1.2503055576414326,0.9182958340544896,0.9182958340544896,1.2503055576414326,1.2503055576414326
3,"[0.22, 0.26, 0.52]",001,101,1.4764382535244673,0.9182958340544896,0.9182958340544896,1.4764382535244673,1.4764382535244673
6,"[0.1, 0.27, 0.01, 0.1, 0.47, 0.05]",000110,101101,1.9688977801802583,0.9182958340544896,0.9182958340544896,1.9688977801802583,1.9688977801802583
3,"[0.58, 0.39, 0.03]",010,111,1.1373714722228214,0.9182958340544896,0.0,1.1373714722228214,0
5,"[0.24, 0.4, 0.03, 0.07, 0.26]",11111,10100,1.9485159053643513,0.0,0.9709505944546686,0,1.9485159053643513
3,"[0.51, 0.13, 0.36]",001,010,1.4086891014916874,0.9182958340544896,0.9182958340544896,1.4086891014916874,1.4086891014916874
4,"[0.24, 0.06, 0.0, 0.7]",0000,0001,1.0978693276969014,0.0,0.8112781244591328,0,1.0978693276969014
6,"[0.01, 0.16, 0.29, 0.3, 0.12, 0.12]",010100,001000,2.262583522332096,0.9182958340544896,0.6500224216483541,2.262583522332096,2.262583522332096
2,"[0.0, 1.0]",01,10,-0.0,1.0,1.0,0.0,0.0
4,"[0.05, 0.23, 0.4, 0.32]",0011,0010,1.7585692971822984,1.0,0.8112781244591328,1.7585692971822984,1.7585692971822984
3,"[0.16, 0.57, 0.27]",101,001,1.3952892561166856,0.9182958340544896,0.9182958340544896,1.3952892561166856,1.3952892561166856
2,"[0.03, 0.97]",10,10,0.1943918578315762,1.0,1.0,0.1943918578315762,0.1943918578315762
4,"[0.71, 0.01, 0.16, 0.12]",1000,0011,1.2073402348398616,0.8112781244591328,1.0,1.2073402348398616,1.2073402348398616
6,"[0.53, 0.2, 0.06, 0.18, 0.02, 0.01]",111000,000001,1.8179884795758707,1.0,0.6500224216483541,1.8179884795758707,1.8179884795758707
3,"[0.57, 0.28, 0.15]",111,011,1.387015914183415,0.0,0.9182958340544896,0,1.387015914183415
4,"[0.27, 0.01, 0.23, 0.49]",1101,1001,1.5684094906810233,0.8112781244591328,1.0,1.5684094906810233,1.5684094906810233
6,"[0.12, 0.33, 0.2, 0.09, 0.09, 0.17]",010001,010011,2.41916982805025,0.9182958340544896,1.0,2.41916982805025,2.41916982805025
5,"[0.63, 0.01, 0.0, 0.1, 0.26]",10100,10001,1.3238627017643572,0.9709505944546686,0.9709505944546686,1.3238627017643572,1.3238627017643572
4,"[0.71, 0.05, 0.17, 0.07]",1010,0110,1.2700558026254423,1.0,1.0,1.2700558026254423,1.2700558026254423
5,"[0.07, 0.48, 0.08, 0.04, 0.33]",01111,01011,1.7819092854962477,0.7219280948873623,0.9709505944546686,1.7819092854962477,1.7819092854962477
6,"[0.09, 0.19, 0.06, 0.25, 0.13, 0.28]",101011,101001,2.4082783730692134,0.9182958340544896,1.0,2.4082783730692134,2.4082783730692134
4,"[0.3, 0.02, 0.31, 0.37]",0101,0011,1.6884904095895261,1.0,1.0,1.6884904095895261,1.6884904095895261
5,"[0.16, 0.01, 0.3, 0.28, 0.25]",11101,10000,2.024765585472359,0.7219280948873623,0.7219280948873623,2.024765585472359,2.024765585472359
6,"[0.11, 0.47, 0.09, 0.09, 0.23, 0.01]",011000,000011,2.0416562012834034,0.9182958340544896,0.9182958340544896,2.0416562012834034,2.0416562012834034
4,"[0.25, 0.1, 0.4, 0.25]",1101,1111,1.860964047443681,0.8112781244591328,0.0,1.860964047443681,0
5,"[0.3, 0.2, 0.29, 0.08, 0.13]",10000,10100,2.177531740169359,0.7219280948873623,0.9709505944546686,2.177531740169359,2.177531740169359
3,"[0.43, 0.25, 0.32]",111,001,1.5495982978091414,0.0,0.9182958340544896,0,1.5495982978091414
5,"[0.1, 0.3, 0.17, 0.19, 0.24]",00010,00101,2.2372302908635167,0.7219280948873623,0.9709505944546686,2.2372302908635167,2.2372302908635167
4,"[0.04, 0.27, 0.06, 0.63]",1101,0010,1.3592524623423716,0.8112781244591328,0.8112781244591328,1.3592524623423716,1.3592524623423716
5,"[0.21, 0.02, 0.55, 0.04, 0.18]",11010,01101,1.691135188293006,0.9709505944546686,0.9709505944546686,1.691135188293006,1.691135188293006
5,"[0.09, 0.41, 0.28, 0.16, 0.06]",11110,11110,2.0208094895321036,0.7219280948873623,0.7219280948873623,2.0208094895321036,2.0208094895321036
2,"[0.7, 0.3]",10,10,0.8812908992306927,1.0,1.0,0.8812908992306927,0.8812908992306927
3,"[0.02, 0.59, 0.39]",101,110,1.0917899252949614,0.9182958340544896,0.9182958340544896,1.0917899252949614,1.0917899252949614
4,"[0.03, 0.18, 0.66, 0.13]",0101,1010,1.3753635323585525,1.0,1.0,1.3753635323585525,1.3753635323585525
6,"[0.13, 0.09, 0.29, 0.1, 0.3, 0.09]",000010,011000,2.379138049398479,0.6500224216483541,0.9182958340544896,2.379138049398479,2.379138049398479
6,"[0.02, 0.09, 0.04, 0.31, 0.48, 0.06]",111110,111011,1.8868823330355609,0.6500224216483541,0.6500224216483541,1.8868823330355609,1.8868823330355609
3,"[0.43, 0.33, 0.24]",101,001,1.5455212856914553,0.9182958340544896,0.9182958340544896,1.5455212856914553,1.5455212856914553
5,"[0.15, 0.55, 0.03, 0.04, 0.23]",11110,00001,1.7101066330801364,0.7219280948873623,0.7219280948873623,1.7101066330801364,1.7101066330801364
5,"[0.06, 0.28, 0.45, 0.17, 0.04]",10010,01001,1.896496485194415,0.9709505944546686,0.9709505944546686,1.896496485194415,1.896496485194415
3,"[0.5, 0.12, 0.38]",110,110,1.397520139692261,0.9182958340544896,0.9182958340544896,1.397520139692261,1.397520139692261
5,"[0.36, 0.17, 0.01, 0.39, 0.07]",00110,11111,1.8299927963426255,0.9709505944546686,0.0,1.8299927963426255,0
6,"[0.36, 0.21, 0.27, 0.03, 0.1, 0.03]",011000,000100,2.1491863453558104,0.9182958340544896,0.6500224216483541,2.1491863453558104,2.1491863453558104
5,"[0.37, 0.06, 0.17, 0.3, 0.1]",10001,01011,2.062132023264894,0.9709505944546686,0.9709505944546686,2.062132023264894,2.062132023264894
4,"[0.16, 0.08, 0.56, 0.2]",0000,0100,1.647351814444994,0.0,0.8112781244591328,0,1.647351814444994
4,"[0.31, 0.45, 0.1, 0.14]",1001,1111,1.771498941629639,1.0,0.0,1.771498941629639,0
5,"[0.04, 0.2, 0.04, 0.32, 0.4]",01111,11010,1.8906993328423072,0.7219280948873623,0.9709505944546686,1.8906993328423072,1.8906993328423072
4,"[0.11, 0.48, 0.06, 0.35]",0101,0001,1.6321899054044595,1.0,0.8112781244591328,1.6321899054044595,1.6321899054044595
4,"[0.25, 0.49, 0.2, 0.06]",1011,1111,1.7122009496938495,0.8112781244591328,0.0,1.7122009496938495,0
6,"[0.1, 0.21, 0.38, 0.1, 0.17, 0.04]",001000,101000,2.2880027738925923,0.6500224216483541,0.9182958340544896,2.2880027738925923,2.2880027738925923
5,"[0.21, 0.04, 0.32, 0.09, 0.34]",01011,10111,2.0264389148362616,0.9709505944546686,0.7219280948873623,2.0264389148362616,2.0264389148362616
4,"[0.01, 0.24, 0.03, 0.72]",0010,0110,1.0535703135415477,0.8112781244591328,1.0,1.0535703135415477,1.0535703135415477
5,"[0.22, 0.13, 0.13, 0.5, 0.02]",01101,11010,1.8587388120704729,0.9709505944546686,0.9709505944546686,1.8587388120704729,1.8587388120704729
4,"[0.39, 0.14, 0.42, 0.05]",1101,1110,1.6686499130189358,0.8112781244591328,0.8112781244591328,1.6686499130189358,1.6686499130189358
2,"[0.04, 0.96]",11,11,0.24229218908241482,0.0,0.0,0,0
5,"[0.58, 0.16, 0.09, 0.06, 0.11]",00111,01010,1.7852987343775528,0.9709505944546686,0.9709505944546686,1.7852987343775528,1.7852987343775528
4,"[0.36, 0.02, 0.05, 0.57]",1010,0011,1.3218394764372214,1.0,1.0,1.3218394764372214,1.3218394764372214
3,"[0.18, 0.52, 0.3]",100,110,1.456973857399185,0.9182958340544896,0.9182958340544896,1.456973857399185,1.456973857399185
5,"[0.07, 0.71, 0.08, 0.02, 0.12]",01100,10111,1.3908253902958294,0.9709505944546686,0.7219280948873623,1.3908253902958294,1.3908253902958294
4,"[0.38, 0.14, 0.46, 0.02]",1001,1000,1.5557755457918716,1.0,0.8112781244591328,1.5557755457918716,1.5557755457918716
4,"[0.46, 0.1, 0.29, 0.15]",1001,1111,1.7759768025714888,1.0,0.0,1.7759768025714888,0
2,"[0.47, 0.53]",10,11,0.9974015885677396,1.0,0.0,0.9974015885677396,0
6,"[0.0, 0.23, 0.08, 0.14, 0.28, 0.27]",101000,100101,2.2005282470332816,0.9182958340544896,1.0,2.2005282470332816,2.2005282470332816
6,"[0.17, 0.19, 0.04, 0.03, 0.51, 0.06]",010101,010001,1.9662977297375188,1.0,0.9182958340544896,1.9662977297375188,1.9662977297375188
4,"[0.28, 0.25, 0.25, 0.22]",1101,0101,1.9947937606110278,0.8112781244591328,1.0,1.9947937606110278,1.9947937606110278
4,"[0.43, 0.04, 0.41, 0.12]",0010,0000,1.6037705232728694,0.8112781244591328,0.0,1.6037705232728694,0
4,"[0.1, 0.31, 0.06, 0.53]",1111,1000,1.5849669331042922,0.0,0.8112781244591328,0,1.5849669331042922
4,"[0.4, 0.03, 0.14, 0.43]",0011,0001,1.6012125431881783,1.0,0.8112781244591328,1.6012125431881783,1.6012125431881783
5,"[0.21, 0.57, 0.15, 0.05, 0.02]",00101,01111,1.6745922288316364,0.9709505944546686,0.7219280948873623,1.6745922288316364,1.6745922288316364
5,"[0.26, 0.36, 0.01, 0.23, 0.14]",10000,11110,1.9871199235576307,0.7219280948873623,0.7219280948873623,1.9871199235576307,1.9871199235576307
3,"[0.15, 0.05, 0.8]",001,010,0.8841837197791889,0.9182958340544896,0.9182958340544896,0.8841837197791889,0.8841837197791889
5,"[0.33, 0.2, 0.18, 0.13, 0.16]",11001,10011,2.243176847791004,0.9709505944546686,0.9709505944546686,2.243176847791004,2.243176847791004
6,"[0.03, 0.03, 0.26, 0.01, 0.44, 0.23]",011100,001111,1.8840749509212478,1.0,0.9182958340544896,1.8840749509212478,1.8840749509212478
6,"[0.32, 0.11, 0.26, 0.08, 0.11, 0.12]",110101,011100,2.3904714068712964,0.9182958340544896,1.0,2.3904714068712964,2.3904714068712964
3,"[0.19, 0.78, 0.03]",110,111,0.886587356486255,0.9182958340544896,0.0,0.886587356486255,0
6,"[0.06, 0.04, 0.21, 0.03, 0.47, 0.19]",110101,110010,2.02105991808351,0.9182958340544896,1.0,2.02105991808351,2.02105991808351
5,"[0.13, 0.33, 0.16, 0.1, 0.28]",10000,00111,2.1798967793632276,0.7219280948873623,0.9709505944546686,2.1798967793632276,2.1798967793632276
5,"[0.16, 0.24, 0.08, 0.09, 0.43]",11011,01010,2.0448780949499366,0.7219280948873623,0.9709505944546686,2.0448780949499366,2.0448780949499366
4,"[0.01, 0.14, 0.12, 0.73]",0011,1100,1.162059072617709,1.0,1.0,1.162059072617709,1.162059072617709
6,"[0.03, 0.26, 0.12, 0.14, 0.17, 0.28]",101010,001000,2.3700397376731157,1.0,0.6500224216483541,2.3700397376731157,2.3700397376731157
3,"[0.88, 0.12, 0.0]",010,110,0.5293608652873644,0.9182958340544896,0.9182958340544896,0.5293608652873644,0.5293608652873644
3,"[0.23, 0.04, 0.73]",011,000,1.004865011899199,0.9182958340544896,0.0,1.004865011899199,0
4,"[0.06, 0.14, 0.38, 0.42]",1000,1110,1.696742977967749,0.8112781244591328,0.8112781244591328,1.696742977967749,1.696742977967749
6,"[0.11, 0.11, 0.18, 0.21, 0.29, 0.1]",110111,011111,2.4688007765556312,0.6500224216483541,0.6500224216483541,2.4688007765556312,2.4688007765556312
6,"[0.41, 0.04, 0.1, 0.04, 0.02, 0.39]",000001,100000,1.873760193036297,0.6500224216483541,0.6500224216483541,1.873760193036297,1.873760193036297
4,"[0.14, 0.18, 0.62, 0.06]",0111,0011,1.513540537943912,0.8112781244591328,1.0,1.513540537943912,1.513540537943912
3,"[0.53, 0.29, 0.18]",011,100,1.4486573600096169,0.9182958340544896,0.9182958340544896,1.4486573600096169,1.4486573600096169
4,"[0.14, 0.09, 0.72, 0.05]",0010,0101,1.267090844774019,0.8112781244591328,1.0,1.267090844774019,1.267090844774019
6,"[0.14, 0.27, 0.23, 0.16, 0.15, 0.05]",010100,101111,2.4444576311237647,0.9182958340544896,0.6500224216483541,2.4444576311237647,2.4444576311237647
3,"[0.18, 0.74, 0.08]",011,111,1.0582741989496856,0.9182958340544896,0.0,1.0582741989496856,0
4,"[0.4, 0.05, 0.03, 0.52]",1000,1000,1.387211018620409,0.8112781244591328,0.8112781244591328,1.387211018620409,1.387211018620409
3,"[0.39, 0.16, 0.45]",100,010,1.4712154310700942,0.9182958340544896,0.9182958340544896,1.4712154310700942,1.4712154310700942
6,"[0.21, 0.04, 0.02, 0.11, 0.28, 0.34]",001111,110010,2.165135308739838,0.9182958340544896,1.0,2.165135308739838,2.165135308739838
4,"[0.4, 0.14, 0.28, 0.18]",0000,0101,1.8854093842959698,0.0,1.0,0,1.8854093842959698
3,"[0.5, 0.24, 0.26]",000,110,1.4994227679976009,0.0,0.9182958340544896,0,1.4994227679976009
2,"[0.85, 0.15]",01,11,0.6098403047164004,1.0,0.0,0.6098403047164004,0
5,"[0.2, 0.14, 0.07, 0.44, 0.15]",10101,11110,2.061742535623467,0.9709505944546686,0.7219280948873623,2.061742535623467,2.061742535623467
6,"[0.25, 0.08, 0.13, 0.04, 0.3, 0.2]",100011,110111,2.3453821813126736,1.0,0.6500224216483541,2.3453821813126736,2.3453821813126736
6,"[0.21, 0.03, 0.08, 0.15, 0.35, 0.18]",010101,100111,2.3020515104379182,1.0,0.9182958340544896,2.3020515104379182,2.3020515104379182
5,"[0.06, 0.41, 0.08, 0.3, 0.15]",11010,00010,1.9940613498142075,0.9709505944546686,0.7219280948873623,1.9940613498142075,1.9940613498142075
6,"[0.05, 0.45, 0.15, 0.02, 0.23, 0.1]",111011,111011,2.077780242958876,0.6500224216483541,0.6500224216483541,2.077780242958876,2.077780242958876
6,"[0.02, 0.12, 0.28, 0.26, 0.1, 0.22]",100001,011011,2.3122192192064315,0.9182958340544896,0.9182958340544896,2.3122192192064315,2.3122192192064315
3,"[0.65, 0.19, 0.16]",101,100,1.282210883751948,0.9182958340544896,0.9182958340544896,1.282210883751948,1.282210883751948
6,"[0.25, 0.5, 0.06, 0.05, 0.01, 0.13]",101110,111000,1.9087127292977015,0.9182958340544896,1.0,1.9087127292977015,1.9087127292977015
6,"[0.03, 0.01, 0.42, 0.17, 0.03, 0.34]",110100,010001,1.859379073126703,1.0,0.9182958340544896,1.859379073126703,1.859379073126703
2,"[0.78, 0.22]",01,01,0.7601675029619657,1.0,1.0,0.7601675029619657,0.7601675029619657
4,"[0.15, 0.18, 0.31, 0.36]",1110,0001,1.910262243434667,0.8112781244591328,0.8112781244591328,1.910262243434667,1.910262243434667
6,"[0.03, 0.08, 0.48, 0.03, 0.08, 0.3]",111101,100011,1.9159092607027448,0.6500224216483541,1.0,1.9159092607027448,1.9159092607027448
5,"[0.08, 0.26, 0.07, 0.24, 0.35]",00101,11010,2.0895869624101926,0.9709505944546686,0.9709505944546686,2.0895869624101926,2.0895869624101926
4,"[0.09, 0.68, 0.17, 0.06]",0001,0101,1.3691217745388586,0.8112781244591328,1.0,1.3691217745388586,1.3691217745388586
5,"[0.04, 0.33, 0.27, 0.15, 0.21]",10100,01011,2.106966256677481,0.9709505944546686,0.9709505944546686,2.106966256677481,2.106966256677481
6,"[0.36, 0.07, 0.03, 0.33, 0.01, 0.2]",000110,001100,2.0095837913240633,0.9182958340544896,0.9182958340544896,2.0095837913240633,2.0095837913240633
4,"[0.09, 0.38, 0.44, 0.09]",1001,0011,1.676907322206135,1.0,1.0,1.676907322206135,1.676907322206135
4,"[0.29, 0.14, 0.35, 0.22]",1000,0000,1.9256880000687204,0.8112781244591328,0.0,1.9256880000687204,0
5,"[0.16, 0.28, 0.14, 0.04, 0.38]",10001,00111,2.0505546674019683,0.9709505944546686,0.9709505944546686,2.0505546674019683,2.0505546674019683
6,"[0.22, 0.16, 0.03, 0.39, 0.02, 0.18]",101001,111110,2.1433389930369913,1.0,0.6500224216483541,2.1433389930369913,2.1433389930369913
3,"[0.23, 0.57, 0.2]",111,001,1.4143040128302364,0.0,0.9182958340544896,0,1.4143040128302364
5,"[0.37, 0.46, 0.04, 0.1, 0.03]",00111,00011,1.7157782601954166,0.9709505944546686,0.9709505944546686,1.7157782601954166,1.7157782601954166
4,"[0.06, 0.21, 0.56, 0.17]",1100,0110,1.6193843415830995,1.0,1.0,1.6193843415830995,1.6193843415830995
5,"[0.01, 0.16, 0.25, 0.33, 0.25]",00011,11111,2.0172780354990727,0.9709505944546686,0.0,2.0172780354990727,0
4,"[0.3, 0.13, 0.04, 0.53]",1010,0111,1.5749340068153315,1.0,0.8112781244591328,1.5749340068153315,1.5749340068153315
5,"[0.04, 0.3, 0.04, 0.15, 0.47]",01000,10111,1.8150986614624016,0.7219280948873623,0.7219280948873623,1.8150986614624016,1.8150986614624016
5,"[0.15, 0.46, 0.21, 0.11, 0.07]",00010,10111,2.0175451192695464,0.7219280948873623,0.7219280948873623,2.0175451192695464,2.0175451192695464
3,"[0.02, 0.15, 0.83]",000,001,0.7465398724154995,0.0,0.9182958340544896,0,0.7465398724154995
6,"[0.12, 0.05, 0.12, 0.11, 0.45, 0.15]",110110,101111,2.229463824117545,0.9182958340544896,0.6500224216483541,2.229463824117545,2.229463824117545
6,"[0.01, 0.07, 0.38, 0.06, 0.13, 0.35]",001011,001010,2.0217249207897803,1.0,0.9182958340544896,2.0217249207897803,2.0217249207897803
5,"[0.34, 0.15, 0.22, 0.12, 0.17]",11111,10100,2.2219460952090295,0.0,0.9709505944546686,0,2.2219460952090295
6,"[0.58, 0.14, 0.01, 0.02, 0.22, 0.03]",100010,011001,1.664573692390828,0.9182958340544896,1.0,1.664573692390828,1.664573692390828
2,"[0.96, 0.04]",11,10,0.24229218908241482,0.0,1.0,0,0.24229218908241482
2,"[0.63, 0.37]",00,10,0.9506720926870659,0.0,1.0,0,0.9506720926870659
5,"[0.01, 0.41, 0.13, 0.26, 0.19]",11000,10011,1.936982150252003,0.9709505944546686,0.9709505944546686,1.936982150252003,1.936982150252003
5,"[0.02, 0.11, 0.44, 0.41, 0.02]",00110,10001,1.6245724776307968,0.9709505944546686,0.9709505944546686,1.6245724776307968,1.6245724776307968
5,"[0.45, 0.37, 0.09, 0.06, 0.03]",11000,10111,1.7570846759489473,0.9709505944546686,0.7219280948873623,1.7570846759489473,1.7570846759489473
4,"[0.55, 0.4, 0.03, 0.02]",1001,1010,1.267788234359582,1.0,1.0,1.267788234359582,1.267788234359582
5,"[0.09, 0.17, 0.34, 0.2, 0.2]",11001,10100,2.2051856526522986,0.9709505944546686,0.9709505944546686,2.2051856526522986,2.2051856526522986
6,"[0.08, 0.16, 0.14, 0.07, 0.23, 0.32]",101110,001100,2.393892406249515,0.9182958340544896,0.9182958340544896,2.393892406249515,2.393892406249515
3,"[0.06, 0.05, 0.89]",000,101,0.6092592814269933,0.0,0.9182958340544896,0,0.6092592814269933
6,"[0.01, 0.04, 0.7, 0.01, 0.1, 0.14]",110101,101011,1.4081355793364474,0.9182958340544896,0.9182958340544896,1.4081355793364474,1.4081355793364474
3,"[0.37, 0.13, 0.5]",001,101,1.413373186246309,0.9182958340544896,0.9182958340544896,1.413373186246309,1.413373186246309
6,"[0.23, 0.14, 0.08, 0.13, 0.27, 0.15]",001100,010001,2.479496872509791,0.9182958340544896,0.9182958340544896,2.479496872509791,2.479496872509791
6,"[0.04, 0.35, 0.1, 0.11, 0.19, 0.21]",101111,110111,2.326383959967327,0.6500224216483541,0.6500224216483541,2.326383959967327,2.326383959967327
2,"[0.16, 0.84]",01,01,0.6343095546405662,1.0,1.0,0.6343095546405662,0.6343095546405662
3,"[0.09, 0.79, 0.12]",110,111,0.9483806484984664,0.9182958340544896,0.0,0.9483806484984664,0
3,"[0.16, 0.3, 0.54]",000,100,1.4241497599238961,0.0,0.9182958340544896,0,1.4241497599238961
5,"[0.31, 0.04, 0.43, 0.06, 0.16]",00110,00100,1.8996637389896216,0.9709505944546686,0.7219280948873623,1.8996637389896216,1.8996637389896216
2,"[0.81, 0.19]",10,00,0.7014714598838974,1.0,0.0,0.7014714598838974,0
6,"[0.26, 0.23, 0.29, 0.02, 0.07, 0.13]",111101,111111,2.2749361166755575,0.6500224216483541,0.0,2.2749361166755575,0
3,"[0.3, 0.12, 0.58]",100,110,1.3439645338316386,0.9182958340544896,0.9182958340544896,1.3439645338316386,1.3439645338316386
2,"[0.25, 0.75]",11,01,0.8112781244591328,0.0,1.0,0,0.8112781244591328
4,"[0.3, 0.29, 0.27, 0.14]",1000,0000,1.946125207832972,0.8112781244591328,0.0,1.946125207832972,0
4,"[0.04, 0.21, 0.5, 0.25]",1000,0000,1.6585773886601416,0.8112781244591328,0.0,1.6585773886601416,0
3,"[0.06, 0.09, 0.85]",001,011,0.7554828938846007,0.9182958340544896,0.9182958340544896,0.7554828938846007,0.7554828938846007
6,"[0.19, 0.11, 0.2, 0.16, 0.3, 0.04]",111001,011110,2.3997596865103126,0.9182958340544896,0.9182958340544896,2.3997596865103126,2.3997596865103126
3,"[0.08, 0.12, 0.8]",000,111,0.9161182137782959,0.0,0.0,0,0
5,"[0.08, 0.21, 0.21, 0.31, 0.19]",00011,01111,2.2161757884334325,0.9709505944546686,0.7219280948873623,2.2161757884334325,2.2161757884334325
6,"[0.06, 0.07, 0.07, 0.08, 0.17, 0.55]",011010,000110,1.9811122251922701,1.0,0.9182958340544896,1.9811122251922701,1.9811122251922701
4,"[0.11, 0.63, 0.14, 0.12]",1111,1101,1.5344071707450713,0.0,0.8112781244591328,0,1.5344071707450713
4,"[0.41, 0.04, 0.15, 0.4]",1001,1110,1.6524550405850875,1.0,0.8112781244591328,1.6524550405850875,1.6524550405850875
5,"[0.14, 0.12, 0.36, 0.35, 0.03]",11101,11110,1.9766600691285159,0.7219280948873623,0.7219280948873623,1.9766600691285159,1.9766600691285159
6,"[0.02, 0.05, 0.03, 0.63, 0.15, 0.12]",111100,110110,1.678295468775958,0.9182958340544896,0.9182958340544896,1.678295468775958,1.678295468775958
2,"[0.69, 0.31]",01,11,0.8931734583778568,1.0,0.0,0.8931734583778568,0
4,"[0.35, 0.23, 0.33, 0.09]",1111,0101,1.8582445744327756,0.0,1.0,0,1.8582445744327756
6,"[0.08, 0.09, 0.7, 0.08, 0.01, 0.04]",110010,100111,1.50806482778344,1.0,0.9182958340544896,1.50806482778344,1.50806482778344
3,"[0.52, 0.04, 0.44]",111,111,1.1974776241409462,0.0,0.0,0,0
3,"[0.19, 0.48, 0.33]",000,010,1.4913179024859988,0.0,0.9182958340544896,0,1.4913179024859988
5,"[0.25, 0.46, 0.19, 0.09, 0.01]",01111,01111,1.8496541648607283,0.7219280948873623,0.7219280948873623,1.8496541648607283,1.8496541648607283
6,"[0.29, 0.01, 0.02, 0.24, 0.13, 0.31]",100101,101000,2.097792681436378,1.0,0.9182958340544896,2.097792681436378,2.097792681436378
4,"[0.31, 0.3, 0.27, 0.12]",0110,1110,1.9219730292015624,1.0,0.8112781244591328,1.9219730292015624,1.9219730292015624
4,"[0.27, 0.05, 0.37, 0.31]",0001,0010,1.7806415579435773,0.8112781244591328,0.8112781244591328,1.7806415579435773,1.7806415579435773
5,"[0.18, 0.28, 0.34, 0.02, 0.18]",11000,11100,2.0468864450542474,0.9709505944546686,0.9709505944546686,2.0468864450542474,2.0468864450542474
6,"[0.37, 0.11, 0.29, 0.06, 0.12, 0.05]",110110,110001,2.2256168229807383,0.9182958340544896,1.0,2.2256168229807383,2.2256168229807383
4,"[0.24, 0.2, 0.53, 0.03]",0011,1101,1.5957328546840444,1.0,0.8112781244591328,1.5957328546840444,1.5957328546840444
4,"[0.33, 0.51, 0.0, 0.16]",0101,1101,1.4462692059809723,1.0,0.8112781244591328,1.4462692059809723,1.4462692059809723
3,"[0.04, 0.01, 0.95]",010,111,0.3224933618603243,0.9182958340544896,0.0,0.3224933618603243,0
5,"[0.21, 0.36, 0.25, 0.08, 0.1]",11011,00111,2.127139673539535,0.7219280948873623,0.9709505944546686,2.127139673539535,2.127139673539535
