num_objects,num_cups,num_bottles,entropy_dec_color,entropy_dec_position,entropy_dec_size,split_score_color,split_score_position,split_score_size,label
6,3,3,0.9023133845765476,0.9068250212759903,0.5351927452296152,1.0,1.0,0.6500224216483541,ask_position
5,4,1,0.9265815513571043,0.7382303562931809,0.8897198541506317,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_color
8,4,4,0.9752310275280112,1.0507184582560294,0.9262729297871899,0.954434002924965,1.0,0.954434002924965,ask_position
8,4,4,0.7888525843026466,0.9987500032814411,0.3753194614810613,0.8112781244591328,1.0,0.5435644431995964,ask_position
7,3,4,0.8682006387532528,1.006833332658223,0.9934451558692128,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_position
10,4,6,0.9051041391095351,0.9981803254768784,0.935323876885044,0.9709505944546686,1.0,1.0,ask_position
5,3,2,0.9634684151950492,0.9119730615238764,0.9683687859705907,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_size
9,2,7,0.9719020388802264,0.9467789931239587,0.9059416739949309,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_color
5,3,2,0.8740714133854732,0.7681648595715851,0.5854870110197414,0.9709505944546686,0.9709505944546686,0.7219280948873623,ask_color
7,3,4,0.6208754297666368,0.7545322541413375,0.6399110779590211,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_position
8,5,3,0.7860296533329036,0.8526570174500125,0.9116414668422128,0.954434002924965,1.0,0.954434002924965,ask_size
7,3,4,0.7350927655253483,0.9831167482728942,0.9556228343715274,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_position
9,5,4,0.7351199423494326,0.9173234362568565,0.5318394835499354,0.9910760598382222,0.9910760598382222,0.7642045065086203,ask_position
8,5,3,1.0587805674815716,0.9981278770571791,0.9145561474909636,1.0,1.0,0.954434002924965,ask_color
8,4,4,0.7899600501014499,1.0099094961186754,0.9932166306732273,0.8112781244591328,1.0,1.0,ask_position
4,4,0,0.7231125136607606,0.8421660136696387,0.8144633645342985,0.8112781244591328,1.0,0.8112781244591328,ask_position
7,6,1,0.9163348212174647,0.9103611985128996,0.9103611985128996,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_color
6,2,4,0.9277002543712611,1.0096098389530153,0.8796624443434808,0.9182958340544896,1.0,0.9182958340544896,ask_position
7,3,4,0.5007330362656472,0.48600934716683786,0.390076365606673,0.9852281360342515,0.9852281360342515,0.5916727785823275,ask_color
6,0,6,0.9837902966535033,0.4016655403701679,0.924482894449875,1.0,1.0,0.9182958340544896,ask_color
9,6,3,0.9216206496001433,0.9810532155546368,0.9835050804663128,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_size
2,0,2,0.9521953766259577,0.9521953766259577,0.9521953766259577,1.0,1.0,1.0,ask_any
3,2,1,0.0,0.8650487182153599,0.9273284500089967,0.0,0.9182958340544896,0.9182958340544896,ask_size
10,5,5,0.9714201592367633,0.9681538350109431,0.966682483803252,0.9709505944546686,1.0,0.9709505944546686,ask_color
7,6,1,0.9307148199376769,0.9546522835564255,0.430538422520248,0.9852281360342515,0.9852281360342515,0.5916727785823275,ask_position
8,3,5,1.0013594760250948,0.9669718574752391,0.6886617833011286,1.0,1.0,0.954434002924965,ask_color
10,6,4,0.97286426430475,0.8997664660662772,0.7883117317990131,0.9709505944546686,1.0,0.8812908992306927,ask_color
8,5,3,0.7291895468419844,0.8280456631793014,0.9007703335428263,0.8112781244591328,1.0,1.0,ask_size
4,2,2,0.0,0.7765583047526857,0.6538268521038112,0.0,1.0,1.0,ask_position
2,2,0,0.8159984789708665,0.8159984789708665,0.8159984789708665,1.0,1.0,1.0,ask_any
6,4,2,0.5453901456281791,1.0515201321387226,0.9086521702967874,0.6500224216483541,1.0,0.9182958340544896,ask_position
8,4,4,0.39821158019676517,0.8320998046644286,0.5433368978189437,0.5435644431995964,1.0,0.5435644431995964,ask_position
9,6,3,0.7655357653734365,0.9794065756000427,0.990064782034723,0.7642045065086203,0.9910760598382222,0.9910760598382222,ask_size
8,5,3,0.9976685776091552,0.6837324680831509,0.9725536465775688,1.0,1.0,0.954434002924965,ask_color
9,5,4,0.9853571013627698,0.961649981634437,0.7931107767695136,0.9910760598382222,0.9910760598382222,0.9182958340544896,ask_color
4,2,2,0.48086980289375036,0.9454417130857002,0.6955574853126925,0.8112781244591328,1.0,1.0,ask_position
5,3,2,0.943572592220026,0.8650421340833796,0.6790359956003331,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_color
7,3,4,0.8679357771999272,0.8003442673954726,0.9494139308821714,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_size
6,4,2,0.9007692239872616,0.9986352849135427,1.0076538629557072,0.9182958340544896,1.0,1.0,ask_size
9,5,4,0.9276129914343243,0.8296062752125424,0.7766086791266251,0.9182958340544896,0.9910760598382222,0.9910760598382222,ask_color
10,6,4,0.8374879919491844,0.8747172943374428,0.7117311264083952,0.8812908992306927,1.0,0.7219280948873623,ask_position
9,7,2,0.9473813656885057,0.6666497849526953,0.6414872922892305,0.9182958340544896,0.9910760598382222,0.7642045065086203,ask_color
7,4,3,0.5860970829364907,0.9361102866672881,0.5787202734046402,0.5916727785823275,0.9852281360342515,0.5916727785823275,ask_position
4,3,1,1.0049268879597784,1.0042258028854643,0.6287367919601097,1.0,1.0,0.8112781244591328,ask_color
7,2,5,0.9840874967936362,0.7565295112863089,0.6913367010790279,0.9852281360342515,0.9852281360342515,0.863120568566631,ask_color
7,5,2,0.664155454773117,0.9308534078146642,0.664155454773117,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_position
5,3,2,0.5254540317638943,0.9510421053116324,0.7174055870703304,0.7219280948873623,0.9709505944546686,0.7219280948873623,ask_position
3,2,1,-0.08681448219417043,0.254981241500663,0.254981241500663,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
7,4,3,0.9419078843971322,0.9772074423066228,1.0033383570864465,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_size
8,7,1,0.8211803339770403,0.9956237577844673,0.8181664778803697,0.8112781244591328,1.0,0.8112781244591328,ask_position
3,2,1,0.7763624287305066,0.8824582396153762,0.921080969053612,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_size
7,2,5,0.0,0.9579413312623641,0.8297185164782095,0.0,0.9852281360342515,0.863120568566631,ask_position
6,2,4,0.5962383447033242,0.972446464910041,0.0,0.6500224216483541,1.0,0.0,ask_position
9,4,5,0.9122781784973135,0.9383116193011327,0.8720705351589875,0.9182958340544896,0.9910760598382222,0.9182958340544896,ask_position
9,7,2,0.525847519866474,0.9448065625061224,0.8340391426188976,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_position
7,4,3,0.8401718631448309,0.9527756735723867,0.9871974371574561,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_size
9,3,6,0.9161542521367063,0.9875262705278449,0.4298386365233302,0.9910760598382222,0.9910760598382222,0.5032583347756457,ask_position
9,3,6,0.9760185992941006,0.9555760789982903,0.854680424182801,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_color
10,5,5,0.999890112357384,0.9911370277811755,0.9968441903659322,1.0,1.0,1.0,ask_color
4,2,2,0.05371932732070622,0.05371932732070622,0.22671508487305464,1.0,1.0,0.8112781244591328,ask_size
7,6,1,0.9347754144188936,0.9457346273962319,0.8715564738883415,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_position
5,4,1,0.8309268967492336,0.8173367178109077,0.9200564036424232,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_size
4,2,2,0.9836161352970303,0.9836161352970303,0.9752540299245084,1.0,1.0,1.0,ask_any
2,2,0,0.0,0.8661236813986259,0.8661236813986259,0.0,1.0,1.0,ask_any
9,8,1,0.9091507499785285,0.9604447623417505,0.4975166415622412,0.9910760598382222,0.9910760598382222,0.5032583347756457,ask_position
5,5,0,0.7370307588662972,0.8720207488500707,0.0,0.7219280948873623,0.9709505944546686,0.0,ask_position
9,4,5,0.8994732243053258,0.987824368688432,0.811767604596856,0.9182958340544896,0.9910760598382222,0.9182958340544896,ask_position
7,3,4,-0.18447603810635393,0.17027609557946888,0.5070389648538222,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_size
5,2,3,0.9623105362977944,0.9623105362977944,0.9623105362977944,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_any
2,2,0,0.9984730898903078,0.9984730898903078,0.9984730898903078,1.0,1.0,1.0,ask_any
7,4,3,0.9792509348242995,0.9713776941136809,0.7216163956469714,0.9852281360342515,0.9852281360342515,0.863120568566631,ask_color
8,2,6,0.804651965571423,0.9298487175126806,0.7748286232255575,0.954434002924965,1.0,0.8112781244591328,ask_position
3,3,0,0.0,0.9486498107963783,0.9486498107963783,0.0,0.9182958340544896,0.9182958340544896,ask_any
5,2,3,0.8492617591256049,0.8308018463108457,0.9756392018650291,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_size
3,2,1,0.9091270456622671,0.43797749292186183,0.819858759487022,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_color
7,1,6,0.8687696412467898,0.9042015685717364,0.9726277115952535,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_size
2,0,2,0.41611895125187054,0.41611895125187054,0.41611895125187054,1.0,1.0,1.0,ask_any
3,1,2,0.6515913180993048,0.9125203365020707,0.7818520163423321,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_position
8,1,7,0.9148678770886589,0.9742321777382079,0.9119952786537358,1.0,1.0,1.0,ask_position
6,2,4,0.32258573722245254,0.6793932302496763,0.877913734817825,0.6500224216483541,1.0,1.0,ask_size
4,1,3,0.9549718389656399,0.9549718389656399,0.7831368521363129,1.0,1.0,0.8112781244591328,ask_any
2,2,0,0.997895527159741,0.997895527159741,0.0,1.0,1.0,0.0,ask_any
9,4,5,1.001123364739694,0.9759104575637916,0.9888107315246932,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_color
7,3,4,0.8272402944533912,0.9162389668134259,0.7155336580937015,0.9852281360342515,0.9852281360342515,0.863120568566631,ask_position
8,5,3,0.9926902931429575,0.9738964441748506,0.9946421272611041,1.0,1.0,0.954434002924965,ask_size
6,3,3,0.7959272518181422,0.9594760176319042,0.7631692008520963,0.9182958340544896,1.0,0.9182958340544896,ask_position
8,3,5,0.8971365517565895,0.9648215619693477,0.8160923039969428,1.0,1.0,0.954434002924965,ask_position
8,3,5,1.001485457830951,1.0008140075413452,1.0327600879508045,0.954434002924965,1.0,1.0,ask_size
6,3,3,0.928975966715128,0.9045652400652653,0.8764379114568894,0.9182958340544896,1.0,0.9182958340544896,ask_color
4,1,3,0.7798506305791992,0.8618002079370743,0.7798506305791992,0.8112781244591328,1.0,0.8112781244591328,ask_position
3,2,1,0.9187074566781913,0.7703509156456226,0.9187074566781913,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
9,2,7,0.9659972026412378,0.9658200469557094,0.9829655012192733,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_size
7,3,4,0.7024298514761387,0.9129532971516792,0.9620221802334803,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_size
2,2,0,0.0,0.9043814577244937,0.9043814577244937,0.0,1.0,1.0,ask_any
9,7,2,0.7573425376150533,0.7593563982528759,0.795070582235047,0.9182958340544896,0.9910760598382222,0.9182958340544896,ask_size
10,6,4,0.9563234264489981,1.0300390368989318,0.9741831075309271,0.9709505944546686,1.0,0.9709505944546686,ask_position
2,2,0,0.0,0.9909324035683699,0.0,0.0,1.0,0.0,ask_position
10,5,5,0.9456791088778238,0.6243985918643578,0.7298037295365294,1.0,1.0,0.8812908992306927,ask_color
3,0,3,0.0,0.6775479773140572,0.0,0.0,0.9182958340544896,0.0,ask_position
7,3,4,0.9791699885164136,0.9018380614294055,0.8069404168743559,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_color
8,6,2,0.9940541605955993,0.999869873101555,0.7886295158572347,1.0,1.0,0.8112781244591328,ask_position
6,5,1,0.7838109760542236,0.7687379226545916,0.7736517953095596,0.9182958340544896,1.0,0.9182958340544896,ask_color
3,2,1,0.8102790474173007,0.8932481928262104,0.8102790474173007,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_position
8,5,3,0.946504662118334,0.921511625937026,0.9968117770627787,0.954434002924965,1.0,1.0,ask_size
6,4,2,0.0,1.0098923258488168,0.9134187074396436,0.0,1.0,0.9182958340544896,ask_position
4,3,1,0.8659876688004398,0.8659876688004398,0.5891652820384145,1.0,1.0,0.8112781244591328,ask_any
8,3,5,0.914546280719561,0.9948079119720232,0.9031555149040569,0.954434002924965,1.0,0.954434002924965,ask_position
4,3,1,0.0,0.8074511090109588,0.8113019430883042,0.0,1.0,1.0,ask_size
5,2,3,0.8430884147545814,0.920313910947959,0.9143664129038223,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_position
7,4,3,0.8552775791435392,0.9246099701547572,0.48089139691649807,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_position
10,6,4,0.9634048092983001,0.9562415588336828,0.9562415588336828,1.0,1.0,1.0,ask_color
7,3,4,0.983671883542057,0.9672917148332201,0.9795486908618043,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_color
3,2,1,0.9291404696907302,0.9291404696907302,0.8341829288237429,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
8,4,4,0.9565334023496856,0.9876950583059161,0.8161336247029456,0.954434002924965,1.0,0.8112781244591328,ask_position
10,3,7,0.8596074585007676,0.7776979119820673,0.6924636753292799,0.9709505944546686,1.0,0.7219280948873623,ask_color
4,2,2,0.9642482536092722,0.8855849745893752,0.7959016614334038,1.0,1.0,0.8112781244591328,ask_color
7,4,3,0.6595334710312606,0.4751516769626334,0.5144382961513951,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_color
2,1,1,0.8356661472318525,0.8356661472318525,0.0,1.0,1.0,0.0,ask_any
9,5,4,0.9734520274009386,1.0032520243850185,0.9793077884670756,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_position
5,3,2,0.8415019789624707,0.8798512176032689,0.738370511315289,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_position
2,2,0,0.0,0.9715325521731815,0.9715325521731815,0.0,1.0,1.0,ask_any
2,1,1,0.0,0.9628362283917512,0.9628362283917512,0.0,1.0,1.0,ask_any
5,3,2,0.8872205015085544,0.7844787553957091,0.8916258931128809,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_size
10,4,6,0.8210435199522015,0.6172379260799572,0.7485180743720783,0.9709505944546686,1.0,1.0,ask_color
9,4,5,0.8832850535015686,0.8639070690263919,0.7322586016484394,0.9182958340544896,0.9910760598382222,0.7642045065086203,ask_color
8,5,3,1.0001306442173035,1.0246393534519729,0.5610986030947467,1.0,1.0,0.5435644431995964,ask_position
10,6,4,0.9286802393380515,0.7762227131452146,0.9625823455522586,1.0,1.0,0.9709505944546686,ask_size
2,1,1,0.0,0.9949041692998883,0.0,0.0,1.0,0.0,ask_position
5,2,3,0.2440422853304307,0.7674675840794021,0.836723412944391,0.7219280948873623,0.9709505944546686,0.9709505944546686,ask_size
8,3,5,0.40165974758098955,0.7828518279225753,0.6906529891707571,0.8112781244591328,1.0,0.8112781244591328,ask_position
2,1,1,0.0,0.9902716614103877,0.0,0.0,1.0,0.0,ask_position
3,1,2,0.0,0.97045526826038,0.4348920599200744,0.0,0.9182958340544896,0.9182958340544896,ask_position
6,4,2,0.0,0.8473311604893681,0.6782034017500864,0.0,1.0,0.9182958340544896,ask_position
4,3,1,0.8280345413800173,1.0031829418199125,0.45925990411949,0.8112781244591328,1.0,1.0,ask_position
2,1,1,0.0,0.5118645037875602,0.5118645037875602,0.0,1.0,1.0,ask_any
8,4,4,1.1281653468909152,1.0140312805125924,0.796369681017902,1.0,1.0,0.8112781244591328,ask_color
9,3,6,0.8227980809239357,0.9968641457430265,0.9711278138006647,0.9182958340544896,0.9910760598382222,0.9910760598382222,ask_position
7,1,6,0.7687126287743609,0.930821560975216,0.8712088722141524,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_position
6,3,3,0.9262052809292434,1.0087354483601705,0.8831571197950621,0.9182958340544896,1.0,0.9182958340544896,ask_position
3,3,0,0.8119490177880223,0.7930241917230836,0.0,0.9182958340544896,0.9182958340544896,0.0,ask_color
8,5,3,0.7861808964006953,0.8898875474105186,0.3533535580925413,0.8112781244591328,1.0,0.5435644431995964,ask_position
10,7,3,0.8236295398611033,0.9633437508570395,1.0095721357464618,0.9709505944546686,1.0,0.9709505944546686,ask_size
10,6,4,0.9822164655743966,0.9267191721970574,0.9462434327688853,0.9709505944546686,1.0,1.0,ask_color
9,4,5,0.993789731776179,0.796031415241568,0.8559599458735532,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_color
5,1,4,0.9651945607571173,0.9346708708440463,0.0,0.9709505944546686,0.9709505944546686,0.0,ask_color
9,4,5,0.9732615716859878,0.9789479201145248,0.8476696231637553,0.9910760598382222,0.9910760598382222,0.9182958340544896,ask_position
8,5,3,0.8007438786861241,0.8938152079019934,0.7843904289121313,0.8112781244591328,1.0,0.8112781244591328,ask_position
8,4,4,0.812430785016937,0.76196716733133,0.34280073565710234,0.8112781244591328,1.0,0.5435644431995964,ask_color
7,3,4,0.7235037241660276,0.9676582489497729,0.8251143942222132,0.9852281360342515,0.9852281360342515,0.863120568566631,ask_position
5,2,3,0.7975154305517411,0.9462778934851972,0.40027268799655635,0.9709505944546686,0.9709505944546686,0.7219280948873623,ask_position
4,2,2,0.5246969475221568,0.2651274513908177,0.2651274513908177,0.8112781244591328,1.0,1.0,ask_color
2,0,2,0.6319118609672982,0.6319118609672982,0.0,1.0,1.0,0.0,ask_any
8,3,5,0.8322136061957452,0.9958901558430262,0.9637679056774935,0.954434002924965,1.0,1.0,ask_position
4,2,2,0.765278361517112,1.0078599530602423,0.777289053895805,0.8112781244591328,1.0,0.8112781244591328,ask_position
3,1,2,0.30501444836348734,0.8583760055344716,0.30501444836348734,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_position
9,5,4,0.8062069352708918,0.904993979159852,0.9994680925221553,0.9182958340544896,0.9910760598382222,0.9910760598382222,ask_size
4,2,2,0.0,0.9254277537508784,0.6887917161977155,0.0,1.0,0.8112781244591328,ask_position
2,2,0,0.0,0.7999936823666833,0.7999936823666833,0.0,1.0,1.0,ask_any
9,4,5,0.953480498366643,0.988307905699457,0.9440501102947108,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_position
8,4,4,0.9767271445338155,0.9908979421414645,0.9036341715030722,1.0,1.0,0.954434002924965,ask_position
10,3,7,0.8919666509116975,1.0184703570032798,0.6897201866663121,0.8812908992306927,1.0,0.7219280948873623,ask_position
4,2,2,0.6589833192085122,0.6461167941066294,0.5369501666020458,0.8112781244591328,1.0,0.8112781244591328,ask_color
4,3,1,0.7344962181298991,0.7344962181298991,0.7401906303930226,1.0,1.0,0.8112781244591328,ask_size
3,1,2,0.49255464868623244,0.796746664206331,0.5693738141702616,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_position
7,3,4,0.26038189730464456,0.21658452844498122,0.35319945485725857,0.9852281360342515,0.9852281360342515,0.5916727785823275,ask_size
7,3,4,0.6552817525281396,0.8011306464579055,0.7556037588361344,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_position
7,4,3,0.7665049124553083,0.8024327638866633,0.8586494995390344,0.863120568566631,0.9852281360342515,0.863120568566631,ask_size
10,8,2,0.670697901346649,0.9073555438988088,0.7703789020844019,0.9709505944546686,1.0,0.8812908992306927,ask_position
8,4,4,0.6608592685105972,1.0010213566764856,0.6148265242512712,0.954434002924965,1.0,0.954434002924965,ask_position
4,3,1,0.0,0.6692280969696942,0.2020369709872123,0.0,1.0,0.8112781244591328,ask_position
4,1,3,0.0,0.9772675643170792,0.0,0.0,1.0,0.0,ask_position
8,6,2,0.946886027414255,1.0778702309727068,0.8871615063745262,0.954434002924965,1.0,0.954434002924965,ask_position
6,4,2,0.7166255648545362,0.6187088544949385,0.3392146751541951,0.9182958340544896,1.0,0.9182958340544896,ask_color
2,2,0,0.8221855039190834,0.8221855039190834,0.0,1.0,1.0,0.0,ask_any
6,2,4,0.846402645258659,0.9325595648089329,0.645131268183643,1.0,1.0,0.6500224216483541,ask_position
6,2,4,0.8772350462585328,0.9962609641161984,0.913245823841484,1.0,1.0,0.9182958340544896,ask_position
6,2,4,0.9593461356899042,0.8509821942424898,0.9018365928248613,1.0,1.0,0.9182958340544896,ask_color
5,2,3,0.8175137863273265,0.8816683946512894,0.4320044655091986,0.9709505944546686,0.9709505944546686,0.7219280948873623,ask_position
2,1,1,0.0,0.7709729679004811,0.0,0.0,1.0,0.0,ask_position
4,3,1,0.8091870602055818,0.8091870602055818,0.7700211358369797,1.0,1.0,0.8112781244591328,ask_any
4,2,2,1.0197767578279424,1.0540587512383885,0.7898555604637532,1.0,1.0,0.8112781244591328,ask_position
7,4,3,0.8146756627123706,0.9199406128879062,0.9005167929046078,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_position
6,5,1,0.6489422185730738,1.045132279310535,0.6447531847552641,1.0,1.0,0.9182958340544896,ask_position
3,3,0,0.0,0.6918324686172872,0.5330987798230914,0.0,0.9182958340544896,0.9182958340544896,ask_position
4,2,2,0.8443657886957925,0.9836671282027992,0.709096712541561,1.0,1.0,0.8112781244591328,ask_position
4,3,1,0.8559341026368501,0.8559341026368501,0.9215080432265439,1.0,1.0,1.0,ask_size
9,4,5,0.8548468638783802,0.9921884370316261,0.880547024162716,0.9910760598382222,0.9910760598382222,0.9182958340544896,ask_position
2,0,2,0.6172971637757392,0.6172971637757392,0.6172971637757392,1.0,1.0,1.0,ask_any
10,7,3,0.9581167031810254,0.8400270688105231,0.8497155184981096,1.0,1.0,0.8812908992306927,ask_color
8,5,3,0.8124871950209562,0.5773364661858009,0.5952489624154762,0.954434002924965,1.0,0.8112781244591328,ask_color
2,0,2,0.7433898602242521,0.7433898602242521,0.0,1.0,1.0,0.0,ask_any
2,1,1,0.0,0.5491528919535208,0.0,0.0,1.0,0.0,ask_position
5,2,3,0.9346041143822665,0.958306229810175,0.974827227899554,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_size
9,6,3,0.9622976204508991,0.9892811644990873,0.9928240712577243,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_size
6,2,4,0.0,0.7903784597741177,0.9004355612957906,0.0,1.0,0.9182958340544896,ask_size
6,2,4,0.8874554038142801,0.9104518518482789,0.8550750135974703,0.9182958340544896,1.0,0.9182958340544896,ask_position
10,5,5,0.9755710768131902,0.9786162341082787,0.9972473757083999,1.0,1.0,1.0,ask_size
6,3,3,0.5961470807553984,1.0107799667317148,0.7659924905670521,0.6500224216483541,1.0,0.9182958340544896,ask_position
2,1,1,0.0,0.07408838368729646,0.07408838368729646,0.0,1.0,1.0,ask_any
5,0,5,0.6868467580549529,0.8914201329895048,0.9716147316798207,0.7219280948873623,0.9709505944546686,0.9709505944546686,ask_size
10,7,3,0.7941393630696765,0.8722091114947599,0.9740529233108761,0.9709505944546686,1.0,0.9709505944546686,ask_size
3,2,1,0.9533408148457778,0.4304728100334053,0.9533408148457778,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
5,1,4,0.5688705051155305,0.98209139638864,0.64173801253788,0.7219280948873623,0.9709505944546686,0.9709505944546686,ask_position
5,0,5,0.7086164268954447,0.9705975037129626,0.6025851749637154,0.9709505944546686,0.9709505944546686,0.7219280948873623,ask_position
2,1,1,0.6123371577474704,0.6123371577474704,0.0,1.0,1.0,0.0,ask_any
4,2,2,0.9965035580048374,0.9885093772956863,0.8088410453761918,1.0,1.0,0.8112781244591328,ask_color
6,5,1,0.4222919644031742,0.33196323787219173,0.816334457168439,0.6500224216483541,1.0,0.9182958340544896,ask_size
8,8,0,1.0340370754956232,0.9613982532881022,0.8056679353317482,1.0,1.0,0.8112781244591328,ask_color
5,2,3,0.8255971938596391,0.9325115852548018,0.8022718288440605,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_position
8,4,4,1.0024396990634177,0.7849267341120614,0.9458289693302131,1.0,1.0,0.954434002924965,ask_color
3,2,1,0.8744266595919357,0.8744266595919357,0.8744266595919357,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
10,6,4,0.9014777333505342,1.004348057693012,0.7226486484762331,0.8812908992306927,1.0,0.7219280948873623,ask_position
3,3,0,0.0,0.8913168023112013,0.9498850003810784,0.0,0.9182958340544896,0.9182958340544896,ask_size
10,6,4,0.9560770946238399,0.9946779028444097,0.7737174411253875,0.9709505944546686,1.0,0.9709505944546686,ask_position
2,2,0,0.0,0.8499431123430717,0.0,0.0,1.0,0.0,ask_position
7,3,4,0.8539292099515221,0.9912419996391386,0.9850332361947371,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_position
3,1,2,0.0,0.8355045311622458,0.8355045311622458,0.0,0.9182958340544896,0.9182958340544896,ask_any
5,2,3,0.834042134504787,0.9855684002793044,0.9855684002793044,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_any
4,3,1,1.0313829316982925,1.0476940739601155,0.7796407819430943,1.0,1.0,0.8112781244591328,ask_position
10,6,4,0.7696210205939775,0.9126560089282201,0.7281730987011574,0.8812908992306927,1.0,0.7219280948873623,ask_position
5,1,4,0.6698744535211385,0.9652877280171479,0.9688694411670774,0.7219280948873623,0.9709505944546686,0.9709505944546686,ask_size
8,5,3,0.820406429571543,0.9883398735753495,0.9690096449605694,0.8112781244591328,1.0,0.954434002924965,ask_position
2,1,1,0.2468585146603582,0.2468585146603582,0.0,1.0,1.0,0.0,ask_any
7,4,3,0.9831835493998813,0.9734814469462183,0.8584828871646741,0.9852281360342515,0.9852281360342515,0.863120568566631,ask_color
4,1,3,0.40887952912173364,0.23572349921562064,0.4002500386067044,1.0,1.0,1.0,ask_color
6,1,5,0.31788834984468384,0.7906307188546641,0.7844594354660166,0.9182958340544896,1.0,1.0,ask_position
2,0,2,0.0,0.9418499821369986,0.0,0.0,1.0,0.0,ask_position
9,4,5,0.9147812540370448,0.9795740213634758,0.989929035231008,0.9182958340544896,0.9910760598382222,0.9910760598382222,ask_size
9,4,5,0.96488084064968,0.9847094124274354,1.0140713392719154,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_size
2,0,2,0.0,0.8712907840103599,0.0,0.0,1.0,0.0,ask_position
8,4,4,0.8071008278978056,0.6565652952990171,0.9477863201912777,1.0,1.0,0.954434002924965,ask_size
4,4,0,0.5287096932622117,0.6872900004686668,0.7308262619295258,0.8112781244591328,1.0,1.0,ask_size
3,1,2,0.9116425510724939,0.9116425510724939,0.0,0.9182958340544896,0.9182958340544896,0.0,ask_any
6,4,2,0.0,0.8662547378843231,0.8823519759585612,0.0,1.0,0.9182958340544896,ask_size
9,4,5,1.010670649417067,0.9339969788142488,0.9924665677595637,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_color
8,3,5,0.9724058491057566,1.0022260243891623,0.9435845853765592,0.954434002924965,1.0,0.954434002924965,ask_position
6,4,2,0.7891930106153562,0.8235592910566474,0.8157485657409385,0.9182958340544896,1.0,0.9182958340544896,ask_position
7,3,4,0.5310310694806046,0.9746714252645756,0.8600679621708844,0.9852281360342515,0.9852281360342515,0.863120568566631,ask_position
5,4,1,0.9816118908075215,0.9111775279455061,0.9758574660005053,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_color
5,3,2,0.4839923572124767,0.7353992317281759,0.5990661433915065,0.7219280948873623,0.9709505944546686,0.7219280948873623,ask_position
3,2,1,0.48483635876730247,0.4335840191293449,0.055780485094655274,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_color
